Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Total TCP Flow Time,Label
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,2016-02-24 16:33:53.244226,111844932,710,2088,87966.0,2553387.0,543.0,0.0,123.8957746478873,228.03175207394352,1420.0,0.0,1222.8864942528764,395.82722517448616,23616.206409781713,25.016779481791808,39987.46228101535,690054.3162450641,1.8552145E7,0.0,1.11844932E8,157750.25669957706,1364614.8369580589,1.8552145E7,19.0,1.11843712E8,53590.662194537625,799172.9287680095,1.8556048E7,0.0,162,786,0,0,0,0,14200,41760,6.348074850633375,18.668704631158434,0.0,1420.0,944.0146533238019,599.0642066024159,358877.923632182,0,0,0,948,2798,0,0,0,2.9408450704225353,944.0146533238027,123.89577464788732,1222.8864942528735,2715,5,395888,20231,15,349947,0,31,0,912,65535,65535,161,20,8532391.25,2008932.5670764188,1.1541257E7,7447231.0,1.751762275E7,1664522.1064879003,1.8552145E7,1.5056323E7,1082295212,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,2016-02-24 16:35:57.025719,118759945,727,2134,98138.0,2572187.0,1460.0,0.0,134.990371389271,243.26184164110526,1420.0,0.0,1205.3359887535137,407.58437303469293,22485.06430345686,24.090614053416747,41524.45629370642,575756.4324678384,2.071733E7,0.0,1.18759945E8,163581.19146005507,1134692.4546869576,2.071733E7,17.0,1.18759126E8,55677.03984997655,667340.3531233751,2.0757114E7,3.0,176,821,0,0,0,0,14540,42680,6.121592595887443,17.969021457529305,0.0,1460.0,933.3537224746595,596.7704892123148,356135.01679470553,0,0,0,997,2861,0,0,0,2.9353507565337003,933.3537224746592,134.990371389271,1205.3359887535146,0,0,0,20544,15,446222,0,34,0,899,65535,65535,176,20,1.155868025E7,9431519.329879548,2.1302749E7,640665.0,1.2745999E7,6249150.266319787,2.071733E7,6030846.0,1212991718,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,2016-02-24 16:38:01.844946,114483642,774,2138,95539.0,2597633.0,1057.0,0.0,123.43540051679572,229.25742173476803,1420.0,0.0,1214.9826941066433,402.885596787792,23524.513659340082,25.43594830779405,39327.942974922626,583450.5555172536,1.9327567E7,0.0,1.14483642E8,148103.02975420427,1125756.4265607023,1.9327567E7,23.0,1.14443037E8,53553.12915301819,681211.0450244247,1.9327881E7,3.0,175,823,0,0,0,0,15480,42760,6.760791205437018,18.675157102357034,0.0,1420.0,924.8530219780216,604.7399124941652,365710.3617634506,0,0,0,998,2912,0,0,0,2.7622739018087854,924.853021978022,123.43540051679587,1214.9826941066417,2534,4,265794,20283,15,403733,0,32,0,892,65535,65535,174,20,9213236.2,1.335584991787431E7,3.2369627E7,130.0,1.21664326E7,5564665.3787818905,1.9327567E7,5460196.0,1333534642,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,2016-02-24 16:40:16.545859,118378720,855,2296,99883.0,2784199.0,1057.0,0.0,116.8222222222223,224.6809160242608,1420.0,0.0,1212.630226480835,398.95369422537107,24363.17946333598,26.617959714381097,37580.54603174604,623986.350033354,2.0156329E7,0.0,1.1837872E8,138616.76814988282,1193210.4852103032,2.0156329E7,23.0,1.18341259E8,51564.818736383415,731280.1510957342,2.015657E7,3.0,183,968,0,0,0,0,17100,45920,7.2225818964759885,19.39537781790511,0.0,1420.0,915.2910187242177,605.9207277334956,367139.9282970889,0,0,0,1151,3151,0,0,0,2.6853801169590645,915.2910187242145,116.82222222222222,1212.6302264808362,0,0,0,19799,14,472137,0,31,0,883,65535,65535,182,20,8495133.2,7264894.781725865,2.0223493E7,187416.0,1.38449624E7,6312394.632845985,2.0156329E7,6603749.0,1472130633,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,2016-02-24 16:42:34.643898,103426319,941,2136,91738.0,2588603.0,1057.0,0.0,97.48990435706698,209.89739933842299,1420.0,0.0,1211.8927902621706,398.23440924507946,25915.46354849968,29.75064789843289,33623.6407672302,546701.5977606478,1.8584936E7,-1.0,1.03426319E8,110027.99893617032,985216.0771723171,1.8584936E7,47.0,1.03426033E8,48443.10679156914,656937.2850621423,1.8624261E7,0.0,168,945,0,0,0,0,18820,42720,9.098264436927316,20.652383461505575,0.0,1420.0,871.0890477738077,622.3099930408695,387269.727438527,0,0,0,1113,3077,0,0,0,2.2699256110520722,871.0890477738056,97.48990435706695,1211.8927902621722,2715,5,428030,19492,14,319130,0,29,0,841,65535,65535,167,20,1.0261614E7,1.1614190333210003E7,2.6953938E7,53.0,1.37135455E7,4630052.1444814205,1.8584936E7,9477740.0,1595276271,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,2016-02-24 16:44:35.347113,119980136,1113,2295,98254.0,2775560.0,1057.0,0.0,88.27852650494164,201.66015480673352,1420.0,0.0,1209.394335511984,401.74220640084553,23952.4149230836,28.404701924991983,35215.772233636606,572848.293547003,1.8422847E7,0.0,1.19979792E8,107895.49640287766,999186.3561269493,1.8422847E7,23.0,1.19979671E8,52301.51307759372,697857.2199810619,1.842328E7,3.0,180,1014,0,0,0,0,22260,45900,9.276535575855657,19.128166349136325,0.0,1420.0,843.2552816901419,631.2308288038868,398452.3592324418,0,0,0,1194,3408,0,0,0,2.0619946091644206,843.2552816901408,88.2785265049416,1209.3943355119825,0,0,0,18598,14,236238,0,28,0,814,65535,65535,179,20,6229320.8,3841128.9736744324,1.0568521E7,46.0,1.36505324E7,4706282.904814988,1.8422847E7,8981243.0,1732533303,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,2016-02-24 16:46:35.452838,119796388,1018,2250,98826.0,2730458.0,543.0,0.0,97.0785854616896,208.16336361612576,1420.0,0.0,1213.5368888888927,398.4393395043477,23617.439951528424,27.27962048404999,36668.621977349365,598418.2868703868,1.7608979E7,-14.0,1.19771267E8,117769.19075712893,1068555.753884173,1.7608979E7,23.0,1.19796388E8,53266.51311694078,721992.7831486915,1.7648346E7,3.0,182,994,0,0,0,0,20360,45000,8.497752035729158,18.78186844832083,0.0,1420.0,865.7539779681747,624.651156812226,390189.06770685205,0,0,0,1176,3268,0,0,0,2.2102161100196462,865.7539779681763,97.07858546168958,1213.5368888888888,0,0,0,18344,13,450170,0,30,0,835,0,65535,182,0,7264898.166666667,4310675.644851532,1.347584E7,168762.0,1.2701077166666666E7,4496329.567800359,1.7608979E7,5369890.0,1852455280,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,2016-02-24 16:48:35.702155,108782217,831,2025,89566.0,2471386.0,1057.0,0.0,107.78098676293624,218.2187587587416,1420.0,0.0,1220.4375308642002,398.61960327664497,23542.00962828327,26.25429117702207,38102.352714535846,738052.9724675912,2.2899622E7,0.0,1.08782164E8,131062.84819277104,1365060.4046262384,2.2899622E7,23.0,1.08744786E8,53727.66106719369,876811.3600869266,2.2937155E7,0.0,164,798,0,0,0,0,16620,40500,7.6391162353310005,18.615174941691066,0.0,1420.0,896.6918767506995,618.0512073195799,381987.2948691903,0,0,0,962,2856,0,0,0,2.436823104693141,896.6918767507003,107.78098676293622,1220.4375308641975,2715,5,522517,19757,14,451917,0,31,0,865,0,65535,164,0,1.2024311E7,8539441.148828007,2.1843199E7,6331200.0,2.2023951666666668E7,1321035.930743874,2.2899622E7,2.0504434E7,1961690426,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,2016-02-24 16:50:45.646794,117474258,882,2139,93367.0,2618975.0,1057.0,0.0,105.85827664399086,216.66628352398513,1420.0,0.0,1224.3922393641874,393.73846808431034,23088.820020467803,25.71627224068102,38898.7609271523,726724.506104006,2.2491426E7,0.0,1.17474258E8,133341.9500567538,1341462.8110506332,2.2491878E7,22.0,1.17473699E8,54945.60289990659,864446.781762605,2.2491818E7,3.0,171,826,0,0,0,0,17640,42780,7.508027843853246,18.20824439682777,0.0,1420.0,897.8291956305862,618.1923305664455,382161.7575711734,0,0,0,997,3021,0,0,0,2.425170068027211,897.8291956305859,105.85827664399093,1224.392239364189,2715,5,278347,20461,15,365889,0,30,0,866,65535,65535,170,20,9832505.0,3833729.5284365937,1.3706396E7,6457338.0,1.784262125E7,8463921.785837475,2.2491426E7,5155356.0,2100327106,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,2016-02-24 16:52:51.579574,119998411,820,2039,87394.0,2492608.0,1057.0,0.0,106.57804878048763,217.33191196213232,1420.0,0.0,1222.4659146640531,393.87856446272065,21500.301366490592,23.825315486885906,41986.847795661335,756871.7310107684,2.3235277E7,1.0,1.1671815E8,142513.00366300376,1404870.1008441309,2.3235277E7,35.0,1.19998411E8,58880.47644749754,896029.9417347353,2.3235873E7,3.0,160,808,0,0,0,0,16400,40780,6.833423819253739,16.991891667632164,0.0,1420.0,902.4141308149716,615.59857699786,378961.60800179024,0,0,0,968,2859,0,0,0,2.4865853658536587,902.4141308149702,106.5780487804878,1222.465914664051,2172,4,263816,19911,14,410881,0,30,0,871,0,65535,160,0,8916175.5,9019092.44815813,2.1481145E7,138.0,1.92257015E7,4737727.147565627,2.3235277E7,1.236598E7,2228784039,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,2016-02-24 16:54:51.617548,101336316,633,1667,72733.0,2025553.0,1057.0,0.0,114.90205371248022,223.89018106240238,1420.0,0.0,1215.0887822435504,401.78813172772504,20706.160267361603,22.696700361595937,44078.43236189646,718909.2718783072,2.2359984E7,1.0,1.01336316E8,160342.27215189877,1365223.0121143723,2.2359984E7,28.0,9.7321022E7,58415.97959183686,839734.3457368047,2.2397561E7,1.0,133,627,0,0,0,0,12660,33340,6.246526664734882,16.450173696861054,0.0,1420.0,912.298260869564,610.1753986640723,372314.0171348595,0,0,0,760,2300,0,0,0,2.6334913112164298,912.2982608695652,114.90205371248025,1215.0887822435513,0,0,0,19927,15,357778,0,31,0,880,65535,65535,133,20,1.2742103333333332E7,1.2100365006867616E7,2.6640069E7,4546627.0,1.8701696666666668E7,4284152.8290537605,2.2359984E7,1.398869E7,2330159918,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,2016-02-24 16:56:51.641155,119997381,736,1855,80878.0,2250724.0,1057.0,0.0,109.8885869565216,219.9953087444486,1420.0,0.0,1213.328301886793,396.5894046917813,19430.44073603573,21.592137915076663,46331.03513513506,818158.8946835462,2.3510975E7,-1.0,1.19997296E8,163261.62721088427,1530418.3962315037,2.3510975E7,19.0,1.19997227E8,64723.42340884591,967404.1685999525,2.3551064E7,0.0,148,778,0,0,0,0,14720,37100,6.133467196254891,15.458670718821772,0.0,1420.0,899.8849864916997,611.5858611276626,374037.26553126465,0,0,0,926,2591,0,0,0,2.520380434782609,899.8849864917021,109.88858695652173,1213.3283018867924,0,0,0,19171,14,434253,0,31,0,868,0,65535,148,0,7846236.25,1990905.7902345816,1.0791906E7,6487742.0,1.94789055E7,6240617.434469204,2.3510975E7,1.0173341E7,2468844590,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,2016-02-24 16:58:54.548774,117131083,816,2206,93396.0,2695216.0,543.0,0.0,114.4558823529411,221.60681040830673,1420.0,0.0,1221.76609247507,397.156441073908,23807.617317087384,25.800154174276695,38772.288315127495,739880.7987759231,2.0631477E7,-1.0,1.17131083E8,143719.12024539872,1419910.7357962176,2.0631477E7,28.0,1.17130433E8,53120.377777777816,866719.2379948908,2.0669762E7,0.0,172,834,0,0,0,0,16320,44120,6.966553873663065,18.83360030061363,0.0,1420.0,922.7703507610855,608.3907573909433,370139.31367872574,0,0,0,1006,3022,0,0,0,2.7034313725490198,922.7703507610854,114.45588235294117,1221.766092475068,2172,4,362887,20301,15,444176,0,30,0,891,65535,65535,171,20,7197098.25,271516.0421465308,7585524.0,6966805.0,1.975270125E7,1435542.5358626323,2.0631477E7,1.7614407E7,2588885911,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,2016-02-24 17:01:09.749570,101928787,776,1960,88277.0,2372145.0,1057.0,0.0,113.75902061855663,233.45508633970312,1420.0,0.0,1210.2780612244912,402.5221387807042,24138.637105531336,26.84226978978961,37268.295063985446,587794.7520266181,1.9389075E7,-7.0,1.01928787E8,131521.01548387116,1099292.859638408,1.9389075E7,22.0,1.01928471E8,52030.868300153204,694903.3714595872,1.9389432E7,2.0,155,801,0,0,0,0,15520,39200,7.613158390671322,19.22911139911829,0.0,1420.0,899.2770467836245,613.0929690225731,375882.9886649138,0,0,0,956,2736,0,0,0,2.5257731958762886,899.2770467836257,113.7590206185567,1210.2780612244899,2172,4,762908,20923,15,289376,0,32,0,867,65535,65535,154,20,1.0222399666666666E7,2515225.3044563094,1.2958215E7,8010191.0,1.6155847E7,4690003.6520485785,1.9389075E7,1.0776812E7,2708884411,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,2016-02-24 17:03:10.748309,117674307,968,2165,91767.0,2643097.0,543.0,0.0,94.80061983471067,206.23655988832073,1420.0,0.0,1220.830023094687,390.06403418129065,23240.961172603293,26.624333551418324,37571.61781609197,711795.4854775365,2.1180745E7,0.0,1.17674307E8,121690.0796277145,1277506.751026395,2.1180745E7,0.0,1.17673921E8,54377.96719038822,856436.1882573123,2.1221453E7,0.0,169,938,0,0,0,0,19360,43300,8.226094758306076,18.398238793112245,0.0,1420.0,872.9218001915099,623.7456736032533,389058.66533877613,0,0,0,1107,3133,0,0,0,2.2365702479338845,872.9218001915098,94.80061983471074,1220.8300230946882,3258,6,475412,18645,14,355491,0,29,0,843,65535,65535,168,20,5552301.4,3143797.8282297035,7769208.0,154.0,1.6687653E7,5326408.488387601,2.1180745E7,1.0358669E7,2845628670,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,2016-02-24 17:05:29.548468,117590125,1112,2480,108028.0,3015808.0,1057.0,0.0,97.14748201438859,209.3835059810403,1420.0,0.0,1216.0516129032276,394.42497776808375,26565.46202327789,30.546782733669176,32745.78808131438,586115.5561261644,1.9165129E7,0.0,1.17590125E8,105841.69666966696,1050741.244834874,1.9165129E7,17.0,1.17589206E8,47434.129084308195,705168.3990794208,1.9165391E7,0.0,198,1136,0,0,0,0,22240,49600,9.456576391937674,21.090206341731502,0.0,1420.0,869.6648106904246,623.3976634034346,388624.64673686196,0,0,0,1334,3592,0,0,0,2.2302158273381294,869.6648106904231,97.14748201438849,1216.0516129032258,0,0,0,18415,13,382458,0,30,0,839,65535,65535,197,20,1.2764527E7,6499947.927176391,2.0419733E7,6670624.0,1.61606115E7,4624439.510036613,1.9165129E7,9273939.0,2984344647,normal
