Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,25/02/2016 12:31:52 AM,108522415,785,2346,102265.0,2872794.0,1420.0,0.0,130.27388535031855,268.4325441493297,1420.0,0.0,1224.5498721227636,388.1613828450476,27414.23511446921,28.85118249533979,34671.698083067,423307.62769943697,1.0008532E7,-1.0,1.08522415E8,138421.4477040817,837820.4411743216,1.0008969E7,18.0,1.08522129E8,46278.09339019187,489026.98438127286,1.0010286E7,0.0,0,0,0,0,15700,46920,7.233528667787204,21.617653827552587,0.0,1420.0,950.3445083014059,596.5806038480878,355908.4168877491,0,0,0,1005,3131,0,0,0,2.0,950.6480357713191,130.27388535031847,1224.549872122762,0,0,0,370800,291,138064,46,6015,138,168987,65535,65535,163,20,1641351.6666666667,1644776.794528516,5053945.0,379.0,7367622.222222222,1833518.210661731,1.0008532E7,5281975.0,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,25/02/2016 12:33:53 AM,111844932,710,2088,87966.0,2553387.0,543.0,0.0,123.8957746478873,228.03175207394352,1420.0,0.0,1222.8864942528764,395.82722517448616,23616.206409781713,25.016779481791808,39987.46228101535,690054.3162450641,1.8552145E7,0.0,1.11844932E8,157750.25669957706,1364614.8369580589,1.8552145E7,19.0,1.11843712E8,53590.662194537625,799172.9287680095,1.8556048E7,0.0,1,0,0,0,14200,41760,6.348074850633375,18.668704631158434,0.0,1420.0,943.8713826366551,599.0051042972652,358807.11497417756,0,0,0,948,2798,0,0,0,2.0,944.2087205146534,123.89577464788732,1222.8864942528735,0,0,0,526967,415,179980,71,8796,208,255338,65535,65535,161,20,8532391.25,2008932.5670764188,1.1541257E7,7447231.0,1.751762275E7,1664522.1064879003,1.8552145E7,1.5056323E7,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,25/02/2016 12:35:57 AM,118759945,727,2134,98138.0,2572187.0,1460.0,0.0,134.990371389271,243.26184164110526,1420.0,0.0,1205.3359887535137,407.58437303469293,22485.06430345686,24.090614053416747,41524.45629370642,575756.4324678384,2.071733E7,0.0,1.18759945E8,163581.19146005507,1134692.4546869576,2.071733E7,17.0,1.18759126E8,55677.03984997655,667340.3531233751,2.0757114E7,3.0,1,0,0,0,14540,42680,6.121592595887443,17.969021457529305,0.0,1460.0,933.2173305380843,596.7107998737038,356063.77868591534,0,0,0,997,2861,0,0,0,2.0,933.5435162530583,134.990371389271,1205.3359887535146,0,0,0,295442,235,173960,40,5452,118,142899,65535,65535,176,20,1.155868025E7,9431519.329879548,2.1302749E7,640665.0,1.2745999E7,6249150.266319787,2.071733E7,6030846.0,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,25/02/2016 12:38:01 AM,114483642,774,2138,95539.0,2597633.0,1057.0,0.0,123.43540051679572,229.25742173476803,1420.0,0.0,1214.9826941066433,402.885596787792,23524.513659340082,25.43594830779405,39327.942974922626,583450.5555172536,1.9327567E7,0.0,1.14483642E8,148103.02975420427,1125756.4265607023,1.9327567E7,23.0,1.14443037E8,53553.12915301819,681211.0450244247,1.9327881E7,3.0,1,0,0,0,15480,42760,6.760791205437018,18.675157102357034,0.0,1420.0,924.7219361483017,604.6774594229245,365634.8299341625,0,0,0,998,2912,0,0,0,2.0,925.0394917582418,123.43540051679587,1214.9826941066417,0,0,0,446875,352,196580,48,5971,133,162352,65535,65535,174,20,9213236.2,1.335584991787431E7,3.2369627E7,130.0,1.21664326E7,5564665.3787818905,1.9327567E7,5460196.0,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,25/02/2016 12:40:16 AM,118378720,855,2296,99883.0,2784199.0,1057.0,0.0,116.8222222222223,224.6809160242608,1420.0,0.0,1212.630226480835,398.95369422537107,24363.17946333598,26.617959714381097,37580.54603174604,623986.350033354,2.0156329E7,0.0,1.1837872E8,138616.76814988282,1193210.4852103032,2.0156329E7,23.0,1.18341259E8,51564.818736383415,731280.1510957342,2.015657E7,3.0,1,0,0,0,17100,45920,7.2225818964759885,19.39537781790511,0.0,1420.0,915.1729060913719,605.8608629052635,367067.3852003105,0,0,0,1151,3151,0,0,0,2.0,915.4633449698508,116.82222222222222,1212.6302264808362,0,0,0,410542,325,185782,61,7134,164,198871,65535,65535,182,20,8495133.2,7264894.781725865,2.0223493E7,187416.0,1.38449624E7,6312394.632845985,2.0156329E7,6603749.0,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,25/02/2016 12:42:34 AM,103426319,941,2136,91738.0,2588603.0,1057.0,0.0,97.48990435706698,209.89739933842299,1420.0,0.0,1211.8927902621706,398.23440924507946,25915.46354849968,29.75064789843289,33623.6407672302,546701.5977606478,1.8584936E7,-1.0,1.03426319E8,110027.99893617032,985216.0771723171,1.8584936E7,47.0,1.03426033E8,48443.10679156914,656937.2850621423,1.8624261E7,0.0,1,0,0,0,18820,42720,9.098264436927316,20.652383461505575,0.0,1420.0,870.982456140351,622.2369640829118,387178.8394711189,0,0,0,1113,3077,0,0,0,2.0,871.2655183620409,97.48990435706695,1211.8927902621722,0,0,0,445370,353,163899,72,7056,164,199123,65535,65535,167,20,1.0261614E7,1.1614190333210003E7,2.6953938E7,53.0,1.37135455E7,4630052.1444814205,1.8584936E7,9477740.0,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,25/02/2016 12:44:35 AM,119980136,1113,2295,98254.0,2775560.0,1057.0,0.0,88.27852650494164,201.66015480673352,1420.0,0.0,1209.394335511984,401.74220640084553,23952.4149230836,28.404701924991983,35215.772233636606,572848.293547003,1.8422847E7,0.0,1.19979792E8,107895.49640287766,999186.3561269493,1.8422847E7,23.0,1.19979671E8,52301.51307759372,697857.2199810619,1.842328E7,3.0,1,0,0,0,22260,45900,9.276535575855657,19.128166349136325,0.0,1420.0,843.167204458787,631.1591622675498,398361.8881142753,0,0,0,1194,3408,0,0,0,2.0,843.4146126760563,88.2785265049416,1209.3943355119825,0,0,0,318712,254,121428,85,7558,176,213504,65535,65535,179,20,6229320.8,3841128.9736744324,1.0568521E7,46.0,1.36505324E7,4706282.904814988,1.8422847E7,8981243.0,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,25/02/2016 12:46:35 AM,119796388,1019,2249,99856.0,2729428.0,1030.0,0.0,97.99411187438658,210.10362763749558,1420.0,0.0,1213.6184971098264,398.5091415331183,23617.439951528424,27.27962048404999,36668.621977349365,598418.2868703868,1.7608979E7,-14.0,1.19795852E8,117677.65422396873,1068034.2709126056,1.7608979E7,23.0,1.1977186E8,53279.29715302488,722153.1677276392,1.7648346E7,3.0,1,0,0,0,20380,44980,8.5060995328173,18.773520951232687,0.0,1420.0,865.804221474458,624.5621851371968,390077.9231033501,0,0,0,1176,3268,0,0,0,2.0,866.0691554467564,97.99411187438665,1213.6184971098266,0,0,0,470099,372,198232,78,7681,173,209956,65535,65535,182,20,7264898.166666667,4310675.644851532,1.347584E7,168762.0,1.2701077166666666E7,4496329.567800359,1.7608979E7,5369890.0,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,25/02/2016 12:48:35 AM,108782217,832,2024,90109.0,2470843.0,1057.0,0.0,108.30408653846146,218.60875069354,1420.0,0.0,1220.7722332015805,398.4333941199322,23542.00962828327,26.25429117702207,38102.352714535846,738052.9724675912,2.2899622E7,0.0,1.08782217E8,130905.19494584845,1364245.4010639114,2.2899622E7,23.0,1.08586611E8,53676.03114186852,877025.0737191968,2.2937155E7,0.0,1,0,0,0,16640,40480,7.648308914314552,18.605982262707517,0.0,1420.0,896.5680784039206,617.9784238029495,381897.3322859778,0,0,0,962,2856,0,0,0,2.0,896.8820028011204,108.30408653846153,1220.772233201581,0,0,0,510675,402,198785,75,8191,184,224622,65535,65535,164,20,1.2024311E7,8539441.148828007,2.1843199E7,6331200.0,2.2023951666666668E7,1321035.930743874,2.2899622E7,2.0504434E7,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,25/02/2016 12:50:45 AM,117474258,882,2139,93367.0,2618975.0,1057.0,0.0,105.85827664399086,216.66628352398513,1420.0,0.0,1224.3922393641874,393.73846808431034,23088.820020467803,25.71627224068102,38898.7609271523,726724.506104006,2.2491426E7,0.0,1.17474258E8,133341.9500567538,1341462.8110506332,2.2491878E7,22.0,1.17473699E8,54945.60289990659,864446.781762605,2.2491818E7,3.0,1,0,0,0,17640,42780,7.508027843853246,18.20824439682777,0.0,1420.0,897.7117802779616,618.1237078659568,382076.91822595877,0,0,0,997,3021,0,0,0,2.0,898.0089374379345,105.85827664399093,1224.392239364189,0,0,0,450251,353,215751,67,7182,164,201459,65535,65535,170,20,9832505.0,3833729.5284365937,1.3706396E7,6457338.0,1.784262125E7,8463921.785837475,2.2491426E7,5155356.0,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,25/02/2016 12:52:51 AM,119998411,821,2038,87937.0,2492065.0,1057.0,0.0,107.10962241169302,217.7327466043673,1420.0,0.0,1222.7993130520117,393.6873498912901,21500.301366490592,23.825315486885906,41986.847795661335,756871.7310107684,2.3235277E7,1.0,1.16718288E8,142339.37560975595,1404020.9682445538,2.3235277E7,35.0,1.07632108E8,52838.54099165436,853715.5819761564,2.3235873E7,3.0,1,0,0,0,16420,40760,6.841757262935756,16.983558223950148,0.0,1420.0,902.2884615384608,615.5275988211575,378874.2249105399,0,0,0,968,2859,0,0,0,2.0,902.6040573627142,107.10962241169305,1222.7993130520117,0,0,0,514268,404,197736,63,6764,156,191697,65535,65535,160,20,8916175.5,9019092.44815813,2.1481145E7,138.0,1.92257015E7,4737727.147565627,2.3235277E7,1.236598E7,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,25/02/2016 12:54:51 AM,101336316,633,1667,72733.0,2025553.0,1057.0,0.0,114.90205371248022,223.89018106240238,1420.0,0.0,1215.0887822435504,401.78813172772504,20706.160267361603,22.696700361595937,44078.43236189646,718909.2718783072,2.2359984E7,1.0,1.01336316E8,160342.27215189877,1365223.0121143723,2.2359984E7,28.0,9.7321022E7,58415.97959183686,839734.3457368047,2.2397561E7,1.0,0,0,0,0,12660,33340,6.246526664734882,16.450173696861054,0.0,1420.0,911.9017818339852,610.339125904498,372513.84860986675,0,0,0,760,2300,0,0,0,2.0,912.2982608695652,114.90205371248025,1215.0887822435513,0,0,0,417816,330,189847,48,5594,128,155811,65535,65535,133,20,1.2742103333333332E7,1.2100365006867616E7,2.6640069E7,4546627.0,1.8701696666666668E7,4284152.8290537605,2.2359984E7,1.398869E7,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,25/02/2016 12:56:51 AM,119997381,737,1854,81421.0,2250181.0,1057.0,0.0,110.47625508819534,220.4239178933059,1420.0,0.0,1213.6898597626753,396.3904793583448,19430.44073603573,21.592137915076663,46331.03513513506,818158.8946835462,2.3510975E7,-1.0,1.19997381E8,163039.91983695672,1529388.7683952204,2.3510975E7,19.0,1.19684669E8,64589.67566109013,967648.1654667842,2.3551064E7,0.0,1,0,0,0,14740,37080,6.141800711467194,15.450337203609468,0.0,1420.0,899.747299382715,611.5080079591634,373942.04379818426,0,0,0,926,2591,0,0,0,2.0,900.0945580856812,110.47625508819539,1213.6898597626753,0,0,0,464371,367,216190,61,6785,154,187515,65535,65535,148,20,7846236.25,1990905.7902345816,1.0791906E7,6487742.0,1.94789055E7,6240617.434469204,2.3510975E7,1.0173341E7,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,25/02/2016 12:58:54 AM,117131083,816,2206,93396.0,2695216.0,543.0,0.0,114.4558823529411,221.60681040830673,1420.0,0.0,1221.76609247507,397.156441073908,23807.617317087384,25.800154174276695,38772.288315127495,739880.7987759231,2.0631477E7,-1.0,1.17131083E8,143719.12024539872,1419910.7357962176,2.0631477E7,28.0,1.17130433E8,53120.377777777816,866719.2379948908,2.0669762E7,0.0,1,0,0,0,16320,44120,6.966553873663065,18.83360030061363,0.0,1420.0,922.6447237843179,608.3293035081681,370064.54150673293,0,0,0,1006,3022,0,0,0,2.0,922.9500330906684,114.45588235294117,1221.766092475068,0,0,0,556527,439,223695,81,9339,220,269521,65535,65535,171,20,7197098.25,271516.0421465308,7585524.0,6966805.0,1.975270125E7,1435542.5358626323,2.0631477E7,1.7614407E7,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,25/02/2016 01:01:09 AM,101928787,776,1960,88277.0,2372145.0,1057.0,0.0,113.75902061855663,233.45508633970312,1420.0,0.0,1210.2780612244912,402.5221387807042,24138.637105531336,26.84226978978961,37268.295063985446,587794.7520266181,1.9389075E7,-7.0,1.01928787E8,131521.01548387116,1099292.859638408,1.9389075E7,22.0,1.01928471E8,52030.868300153204,694903.3714595872,1.9389432E7,2.0,1,0,0,0,15520,39200,7.613158390671322,19.22911139911829,0.0,1420.0,899.1468761417623,613.0187446917847,375791.9813434916,0,0,0,956,2736,0,0,0,2.0,899.4755116959064,113.7590206185567,1210.2780612244899,0,0,0,408536,324,148299,55,6305,140,169438,65535,65535,154,20,1.0222399666666666E7,2515225.3044563094,1.2958215E7,8010191.0,1.6155847E7,4690003.6520485785,1.9389075E7,1.0776812E7,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,25/02/2016 01:03:10 AM,117674307,968,2165,91767.0,2643097.0,543.0,0.0,94.80061983471067,206.23655988832073,1420.0,0.0,1220.830023094687,390.06403418129065,23240.961172603293,26.624333551418324,37571.61781609197,711795.4854775365,2.1180745E7,0.0,1.17674307E8,121690.0796277145,1277506.751026395,2.1180745E7,0.0,1.17673921E8,54377.96719038822,856436.1882573123,2.1221453E7,0.0,1,0,0,0,19360,43300,8.226094758306076,18.398238793112245,0.0,1420.0,872.8165283982158,623.6739660499298,388969.215928449,0,0,0,1107,3133,0,0,0,2.0,873.0951165017555,94.80061983471074,1220.8300230946882,0,0,0,545778,431,238198,96,9176,216,264309,65535,65535,168,20,5552301.4,3143797.8282297035,7769208.0,154.0,1.6687653E7,5326408.488387601,2.1180745E7,1.0358669E7,normal
10.0.2.15-195.154.107.23-54453-443-6,10.0.2.15,54453,195.154.107.23,443,6,25/02/2016 01:05:29 AM,117590125,1112,2480,108028.0,3015808.0,1057.0,0.0,97.14748201438859,209.3835059810403,1420.0,0.0,1216.0516129032276,394.42497776808375,26565.46202327789,30.546782733669176,32745.78808131438,586115.5561261644,1.9165129E7,0.0,1.17590125E8,105841.69666966696,1050741.244834874,1.9165129E7,17.0,1.17589206E8,47434.129084308195,705168.3990794208,1.9165391E7,0.0,1,0,0,0,22240,49600,9.456576391937674,21.090206341731502,0.0,1420.0,869.5738936821598,623.3347049598295,388546.1544073578,0,0,0,1334,3592,0,0,0,2.0,869.8159799554566,97.14748201438849,1216.0516129032258,0,0,0,518743,410,214782,79,7716,177,215414,65535,65535,197,20,1.2764527E7,6499947.927176391,2.0419733E7,6670624.0,1.61606115E7,4624439.510036613,1.9165129E7,9273939.0,normal
